county,ai_name,AIused,year
LIVINGSTON,TRICHLORFON,1.55,2012
MADISON,ACEPHATE,0.0679,2012
MADISON,CHLORPYRIFOS,0.3353,2012
MADISON,DICHLORVOS,0.02046,2012
MADISON,TRICHLORFON,0.186,2012
MONROE,ACEPHATE,6.27398,2012
MONROE,CHLORPYRIFOS,0.03139,2012
MONROE,DIAZINON,0.0019,2012
MONROE,DICHLORVOS,0.175267,2012
MONROE,TRICHLORFON,667.31406,2012
MONTGOMERY,PROPETAMPHOS,0.40257,2012
MONTGOMERY,TRICHLORFON,33.9915,2012
NASSAU,ACEPHATE,234.51184,2012
NASSAU,BENSULIDE,3.5225,2012
NASSAU,CHLORPYRIFOS,188.77807,2012
NASSAU,DICHLORVOS,6.2083,2012
NASSAU,ISOFENPHOS,5.5656,2012
NASSAU,OXYDEMETON-METHYL,0.15,2012
NASSAU,PARATHION,0.0026,2012
NASSAU,PROPETAMPHOS,0.0378,2012
NASSAU,TRICHLORFON,4527.49548,2012
NEWYORK,ACEPHATE,80.43882,2012
NEWYORK,CHLORPYRIFOS,0.3263,2012
NEWYORK,DICHLORVOS,299.2482,2012
NEWYORK,FENSULFOTHION,0.01335,2012
NEWYORK,PARATHION,0.0019,2012
NEWYORK,RONNEL,7.50E-05,2012
NEWYORK,TRICHLORFON,4.3295,2012
NIAGARA,ACEPHATE,0.6656,2012
NIAGARA,DICHLORVOS,0.00186,2012
NIAGARA,GLYPHOSATE,122.64,2012
NIAGARA,TRICHLORFON,34.56004,2012
ONEIDA,ACEPHATE,1.8543,2012
ONEIDA,CHLORPYRIFOS,10.96239,2012
ONEIDA,DIAZINON,0.00015,2012
ONEIDA,GLYPHOSATE,231.0268,2012
ONEIDA,ISOFENPHOS,5.04,2012
ONEIDA,TRICHLORFON,26.3066,2012
ONONDAGA,ACEPHATE,1.79674,2012
ONONDAGA,BENSULIDE,12.58,2012
ONONDAGA,DICHLORVOS,0.40186,2012
ONONDAGA,GLYPHOSATE,87.6032,2012
ONONDAGA,TRICHLORFON,34.6208,2012
ONTARIO,ACEPHATE,0.075,2012
ONTARIO,DIAZINON,0.5,2012
ONTARIO,DICHLORVOS,0.19902,2012
ONTARIO,PHOSMET,0.553,2012
ONTARIO,TRICHLORFON,17.67,2012
ORANGE,ACEPHATE,6.7971,2012
ORANGE,CHLORPYRIFOS,30.290042,2012
ORANGE,DICHLORVOS,1.57356,2012
ORANGE,DICROTOPHOS,0.0082,2012
ORANGE,TRICHLORFON,237.45498,2012
ORLEANS,CHLORPYRIFOS,0.012054,2012
ORLEANS,DICHLORVOS,0.00744,2012
ORLEANS,TRICHLORFON,3.09194,2012
OTSEGO,CHLORPYRIFOS,2.345,2012
OTSEGO,TRICHLORFON,8.866,2012
PUTNAM,ACEPHATE,0.3882,2012
PUTNAM,BENSULIDE,2.1,2012
PUTNAM,CHLORPYRIFOS,2.5966,2012
PUTNAM,DICHLORVOS,0.093,2012
PUTNAM,PROPETAMPHOS,0.12852,2012
PUTNAM,TRICHLORFON,55.8248,2012
QUEENS,ACEPHATE,73.5734,2012
QUEENS,CHLORPYRIFOS,0.24796,2012
QUEENS,DIAZINON,0.035,2012
QUEENS,DICHLORVOS,15.250897,2012
QUEENS,FENTHION,0.9215,2012
QUEENS,TRICHLORFON,8.53034,2012
RENSSELAER,CHLORPYRIFOS,0.376808,2012
RENSSELAER,TRICHLORFON,42.2189,2012
RICHMOND,CHLORPYRIFOS,6.658968,2012
RICHMOND,DICHLORVOS,0.64356,2012
RICHMOND,TRICHLORFON,91.65491,2012
ROCKLAND,ACEPHATE,5.58102,2012
ROCKLAND,BENSULIDE,42.8925,2012
ROCKLAND,CHLORPYRIFOS,0.009175,2012
ROCKLAND,DICHLORVOS,0.215785,2012
ROCKLAND,ISOFENPHOS,6.15,2012
ROCKLAND,TRICHLORFON,90.29032,2012
SARATOGA,AZINPHOS-METHYL,0.04862,2012
SARATOGA,BENSULIDE,3.145,2012
SARATOGA,CHLORPYRIFOS,7.6373049,2012
SARATOGA,DICHLORVOS,0.1302,2012
SARATOGA,PHOSMET,0.035,2012
SARATOGA,TRICHLORFON,260.28956,2012
SCHENECTADY,CHLORPYRIFOS,1.586612,2012
SCHENECTADY,TRICHLORFON,39.00978,2012
SENECA,CHLORPYRIFOS,0.449,2012
SENECA,GLYPHOSATE,16.632,2012
SENECA,PHOSMET,60.2,2012
ST.LAWRENCE,CHLORPYRIFOS,5.5878,2012
ST.LAWRENCE,TRICHLORFON,8.68,2012
STEUBEN,ACEPHATE,0.0679,2012
STEUBEN,DICHLORVOS,0.1581,2012
STEUBEN,TEMEPHOS,2.9025,2012
SUFFOLK,ACEPHATE,310.76594,2012
SUFFOLK,BENSULIDE,36.37595,2012
SUFFOLK,CHLORPYRIFOS,90.8031325,2012
SUFFOLK,DICHLORVOS,2.43474,2012
SUFFOLK,DISULFOTON,1.5538,2012
SUFFOLK,ISOFENPHOS,9.9015,2012
SUFFOLK,OXYDEMETON-METHYL,0.035,2012
SUFFOLK,PARATHION,0.0052,2012
SUFFOLK,TERBUFOS,7,2012
SUFFOLK,TRICHLORFON,3376.87388,2012
SULLIVAN,ACEPHATE,0.0192,2012
SULLIVAN,CHLORPYRIFOS,1.693224,2012
SULLIVAN,DICHLORVOS,0.07998,2012
SULLIVAN,TRICHLORFON,28.64558,2012
TIOGA,CHLORPYRIFOS,2.56208,2012
TIOGA,DICHLORVOS,0.00744,2012
TIOGA,GLYPHOSATE,26.4942,2012
TIOGA,TRICHLORFON,2.356,2012
TOMPKINS,ACEPHATE,10.06864,2012
TOMPKINS,DICHLORVOS,0.02604,2012
TOMPKINS,GLYPHOSATE,243.4375,2012
ULSTER,ACEPHATE,0.3001,2012
ULSTER,BENSULIDE,1.15,2012
ULSTER,CHLORPYRIFOS,0.45798,2012
ULSTER,DICHLORVOS,0.08184,2012
ULSTER,PHOSMET,36.946,2012
ULSTER,TRICHLORFON,3.41,2012
UnreportedCounty,TRICHLORFON,0.558,2012
WARREN,PHOSMET,1.162,2012
WARREN,TRICHLORFON,38.75,2012
WASHINGTON,PHOSMET,0.035,2012
WASHINGTON,TRICHLORFON,13.8,2012
WAYNE,ACEPHATE,0.3675,2012
WAYNE,CHLORPYRIFOS,5.13156,2012
WAYNE,PARATHION,4.3,2012
WAYNE,TRICHLORFON,7.18022,2012
WESTCHESTER,ACEPHATE,85.969284,2012
WESTCHESTER,CHLORPYRIFOS,108.2925922,2012
WESTCHESTER,DICHLORVOS,10.07384,2012
WESTCHESTER,DICROTOPHOS,0.0656,2012
WESTCHESTER,PHOSMET,6.615,2012
WESTCHESTER,TRICHLORFON,1246.3956,2012
WYOMING,CHLORPYRIFOS,4.520356,2012
WYOMING,DICHLORVOS,0.03348,2012
WYOMING,GLYPHOSATE,347.73249,2012
ALBANY,AZINPHOS-METHYL,0.05083,2013
ALBANY,BENSULIDE,18.445,2013
ALBANY,CHLORPYRIFOS,9.03017,2013
ALBANY,DICHLORVOS,32.8590848,2013
ALBANY,PROPETAMPHOS,1.323,2013
ALBANY,TRICHLORFON,159.51236,2013
ALLEGANY,DICHLORVOS,0.00744,2013
ALLEGANY,GLYPHOSATE,82.287,2013
BRONX,ACEPHATE,19.24032,2013
BRONX,CHLORPYRIFOS,18.5351719,2013
BRONX,DIAZINON,0.06595,2013
BRONX,DICHLORVOS,6.20762,2013
BRONX,GLYPHOSATE,0.00615,2013
BRONX,PROPETAMPHOS,0.57267,2013
BRONX,TRICHLORFON,106.64,2013
BROOME,ACEPHATE,0.17842,2013
BROOME,CHLORPYRIFOS,1.2063,2013
BROOME,DICHLORVOS,0.10416,2013
BROOME,GLYPHOSATE,121.155,2013
BROOME,TRICHLORFON,46.7976,2013
CATTARAUGUS,CHLORPYRIFOS,8.453872,2013
CATTARAUGUS,GLYPHOSATE,236.11684,2013
CATTARAUGUS,TRICHLORFON,1.86,2013
CAYUGA,DICHLORVOS,0.10788,2013
CAYUGA,DICROTOPHOS,0.041,2013
CAYUGA,GLYPHOSATE,1017.0214,2013
CAYUGA,TRICHLORFON,1.86,2013
CHAUTAUQUA,ACEPHATE,179.1402,2013
CHAUTAUQUA,CHLORPYRIFOS,53.595248,2013
CHAUTAUQUA,DICHLORVOS,1.04904,2013
CHAUTAUQUA,DIMETHOATE,0.02175,2013
CHAUTAUQUA,GLYPHOSATE,117.03655,2013
CHAUTAUQUA,TRICHLORFON,0.58714,2013
CHEMUNG,ACEPHATE,0.30762,2013
CHEMUNG,DICHLORVOS,0.22878,2013
CHEMUNG,DICROTOPHOS,0.0082,2013
CHEMUNG,GLYPHOSATE,0.03138,2013
CHEMUNG,ISOFENPHOS,0.09,2013
CHEMUNG,TRICHLORFON,17.794,2013
CHENANGO,CHLORPYRIFOS,2.505198,2013
CHENANGO,DICHLORVOS,0.09858,2013
CHENANGO,GLYPHOSATE,199.0099,2013
CHENANGO,TRICHLORFON,15.066,2013
CLINTON,DICHLORVOS,0.1674,2013
CLINTON,DICROTOPHOS,0.0656,2013
CLINTON,GLYPHOSATE,2.96265,2013
CLINTON,TRICHLORFON,21.204,2013
COLUMBIA,ACEPHATE,59.901,2013
COLUMBIA,BENSULIDE,39.14,2013
COLUMBIA,CHLORPYRIFOS,6.528894,2013
COLUMBIA,DICHLORVOS,41.6,2013
COLUMBIA,DICROTOPHOS,0.0082,2013
COLUMBIA,GLYPHOSATE,3.679,2013
COLUMBIA,PHOSMET,1.4,2013
COLUMBIA,TRICHLORFON,1.953,2013
CORTLAND,CHLORPYRIFOS,6.280406,2013
CORTLAND,GLYPHOSATE,56.7891,2013
CORTLAND,TRICHLORFON,34.72,2013
DELAWARE,CHLORPYRIFOS,8.658434,2013
DELAWARE,DICHLORVOS,0.6,2013
DELAWARE,GLYPHOSATE,241.91907,2013
DELAWARE,TRICHLORFON,12.09,2013
DUTCHESS,ACEPHATE,0.39704,2013
DUTCHESS,BENSULIDE,5.175,2013
DUTCHESS,CHLORPYRIFOS,17.083502,2013
DUTCHESS,DICHLORVOS,0.4929,2013
DUTCHESS,DICROTOPHOS,0.0082,2013
DUTCHESS,PHOSMET,18.9,2013
DUTCHESS,PROPETAMPHOS,0.07182,2013
DUTCHESS,TRICHLORFON,217.806,2013
ERIE,ACEPHATE,7.2883,2013
ERIE,BENSULIDE,0.945,2013
ERIE,CHLORPYRIFOS,7.71683,2013
ERIE,DIAZINON,0.02,2013
ERIE,DICHLORVOS,168.02649,2013
ERIE,DICROTOPHOS,0.6478,2013
ERIE,DISULFOTON,0.0188,2013
ERIE,GLYPHOSATE,166.3452,2013
ERIE,NALED,0.0952,2013
ERIE,PHOSMET,4.55,2013
ERIE,TRICHLORFON,493.16292,2013
ESSEX,CHLORPYRIFOS,10.151332,2013
ESSEX,TRICHLORFON,61.07,2013
FRANKLIN,CHLORPYRIFOS,1.130424,2013
FRANKLIN,GLYPHOSATE,0.27375,2013
FULTON,CHLORPYRIFOS,4.2774,2013
FULTON,TRICHLORFON,14.8614,2013
GENESEE,CHLORPYRIFOS,2.80625,2013
GENESEE,DICROTOPHOS,0.0082,2013
GENESEE,GLYPHOSATE,234.192,2013
GENESEE,TRICHLORFON,15.88388,2013
GREENE,GLYPHOSATE,6.05054,2013
HAMILTON,CHLORPYRIFOS,6.63367,2013
HAMILTON,DICHLORVOS,0.0651,2013
HAMILTON,ISOFENPHOS,2.248,2013
HAMILTON,TRICHLORFON,22.32,2013
HERKIMER,ACEPHATE,0.0388,2013
HERKIMER,CHLORPYRIFOS,3.396632,2013
HERKIMER,DICHLORVOS,0.00372,2013
HERKIMER,GLYPHOSATE,11.9925,2013
HERKIMER,TRICHLORFON,13.37,2013
InvalidCounty,FENSULFOTHION,0.00267,2013
InvalidCounty,PROPETAMPHOS,0.00567,2013
InvalidCounty,TRICHLORFON,0.279,2013
IrregularCounty,OXYDEMETON-METHYL,0.005,2013
JEFFERSON,ACEPHATE,3.00E-04,2013
JEFFERSON,CHLORPYRIFOS,2.023914,2013
JEFFERSON,DICHLORVOS,0.01116,2013
JEFFERSON,GLYPHOSATE,147.77015,2013
JEFFERSON,TRICHLORFON,0.00373,2013
KINGS,ACEPHATE,26.84714,2013
KINGS,CHLORPYRIFOS,1.6437997,2013
KINGS,DIAZINON,0.02,2013
KINGS,DICHLORVOS,8.501263,2013
KINGS,PHORATE,0.306,2013
KINGS,PROPETAMPHOS,1.20771,2013
KINGS,TEMEPHOS,0.011799,2013
KINGS,TRICHLORFON,17.532,2013
LEWIS,ACEPHATE,0.08766,2013
LEWIS,CHLORPYRIFOS,0.6705,2013
LEWIS,GLYPHOSATE,205.123,2013
LIVINGSTON,CHLORPYRIFOS,6.9105,2013
LIVINGSTON,GLYPHOSATE,397.86535,2013
LIVINGSTON,TRICHLORFON,2.108,2013
MADISON,ACEPHATE,0.0683,2013
MADISON,CHLORPYRIFOS,2.488134,2013
MADISON,DICHLORVOS,0.02046,2013
MADISON,GLYPHOSATE,349.80175,2013
MADISON,TRICHLORFON,0.186,2013
MONROE,ACEPHATE,6.27398,2013
MONROE,CHLORPYRIFOS,3.60484,2013
MONROE,DIAZINON,0.0019,2013
MONROE,DICHLORVOS,0.176387,2013
MONROE,GLYPHOSATE,62.1601,2013
MONROE,TRICHLORFON,667.31406,2013
MONTGOMERY,CHLORPYRIFOS,0.24695,2013
MONTGOMERY,PROPETAMPHOS,0.40257,2013
MONTGOMERY,TRICHLORFON,33.9915,2013
NASSAU,ACEPHATE,238.31508,2013
NASSAU,BENSULIDE,88.0957,2013
NASSAU,CHLORPYRIFOS,603.945966,2013
NASSAU,DIAZINON,0.695,2013
NASSAU,DICHLORVOS,7.587198,2013
NASSAU,DICROTOPHOS,0.0082,2013
NASSAU,ETHOPROP,0.00696,2013
NASSAU,ISOFENPHOS,5.5656,2013
NASSAU,OXYDEMETON-METHYL,0.15,2013
NASSAU,PARATHION,0.0026,2013
NASSAU,PROPETAMPHOS,0.50841,2013
NASSAU,TRICHLORFON,6495.95442,2013
NEWYORK,ACEPHATE,80.9436,2013
NEWYORK,CHLORPYRIFOS,0.38119,2013
NEWYORK,DICHLORVOS,299.384983,2013
NEWYORK,DICROTOPHOS,0.0328,2013
NEWYORK,FENSULFOTHION,0.01335,2013
NEWYORK,PARATHION,0.0019,2013
NEWYORK,PROPETAMPHOS,0.84294,2013
NEWYORK,RONNEL,7.50E-05,2013
NEWYORK,TRICHLORFON,4.3295,2013
NIAGARA,ACEPHATE,0.6656,2013
NIAGARA,CHLORPYRIFOS,0.02016,2013
NIAGARA,DICHLORVOS,0.00186,2013
NIAGARA,DICROTOPHOS,0.0984,2013
NIAGARA,DISULFOTON,0.02,2013
NIAGARA,GLYPHOSATE,311.5475,2013
NIAGARA,PARATHION,61.758,2013
NIAGARA,TRICHLORFON,34.56004,2013
ONEIDA,ACEPHATE,1.8543,2013
ONEIDA,BENSULIDE,1.15,2013
ONEIDA,CHLORPYRIFOS,12.0447,2013
ONEIDA,DIAZINON,0.00015,2013
ONEIDA,DICHLORVOS,0.1194306,2013
ONEIDA,GLYPHOSATE,231.0268,2013
ONEIDA,ISOFENPHOS,5.04,2013
ONEIDA,TRICHLORFON,26.3066,2013
ONONDAGA,ACEPHATE,3.2586,2013
ONONDAGA,BENSULIDE,12.58,2013
ONONDAGA,CHLORPYRIFOS,2.88616,2013
ONONDAGA,DICHLORVOS,0.40186,2013
ONONDAGA,DICROTOPHOS,0.041,2013
ONONDAGA,GLYPHOSATE,752.77845,2013
ONONDAGA,TRICHLORFON,34.6208,2013
ONTARIO,ACEPHATE,100.3895,2013
ONTARIO,CHLORPYRIFOS,9.269044,2013
ONTARIO,CHLORPYRIFOS-METHYL,1.33488,2013
ONTARIO,DIAZINON,0.5,2013
ONTARIO,DICHLORVOS,0.19902,2013
ONTARIO,GLYPHOSATE,336.80475,2013
ONTARIO,PHOSMET,116.893,2013
ONTARIO,PHOSPHAMIDON,0.0234,2013
ONTARIO,TEMEPHOS,0.3526,2013
ONTARIO,TRICHLORFON,17.67,2013
ORANGE,ACEPHATE,6.7971,2013
ORANGE,BENSULIDE,1.0764,2013
ORANGE,CHLORPYRIFOS,77.529002,2013
ORANGE,DICHLORVOS,1.57356,2013
ORANGE,DICROTOPHOS,0.0082,2013
ORANGE,PHORATE,1.625,2013
ORANGE,PROPETAMPHOS,0.13797,2013
ORANGE,TRICHLORFON,294.44414,2013
ORLEANS,CHLORPYRIFOS,0.012054,2013
ORLEANS,DICHLORVOS,0.00744,2013
ORLEANS,DICROTOPHOS,0.0082,2013
ORLEANS,GLYPHOSATE,194.6475,2013
ORLEANS,TRICHLORFON,3.09194,2013
OSWEGO,GLYPHOSATE,51.84245,2013
OTSEGO,CHLORPYRIFOS,2.345,2013
OTSEGO,GLYPHOSATE,189.58314,2013
OTSEGO,TRICHLORFON,8.866,2013
PUTNAM,ACEPHATE,0.3882,2013
PUTNAM,BENSULIDE,2.56,2013
PUTNAM,CHLORPYRIFOS,2.5966,2013
PUTNAM,DICHLORVOS,0.093,2013
PUTNAM,DICROTOPHOS,0.0164,2013
PUTNAM,PROPETAMPHOS,0.12852,2013
PUTNAM,TRICHLORFON,61.8388,2013
QUEENS,ACEPHATE,74.89396,2013
QUEENS,BENSULIDE,6.9,2013
QUEENS,CHLORPYRIFOS,14.176905,2013
QUEENS,DIAZINON,0.035,2013
QUEENS,DICHLORVOS,15.271617,2013
QUEENS,DICROTOPHOS,0.0082,2013
QUEENS,ETHION,0.0064,2013
QUEENS,FENTHION,1.1115,2013
QUEENS,PROPETAMPHOS,1.6254,2013
QUEENS,TRICHLORFON,52.74874,2013
RENSSELAER,BENSULIDE,2.3,2013
RENSSELAER,CHLORPYRIFOS,0.832748,2013
RENSSELAER,EPN,0.00628,2013
RENSSELAER,PARATHION-METHYL,0.00628,2013
RENSSELAER,TRICHLORFON,42.2189,2013
RICHMOND,CHLORPYRIFOS,18.998968,2013
RICHMOND,DICHLORVOS,0.64356,2013
RICHMOND,OXYDEMETON-METHYL,0.005,2013
RICHMOND,PROPETAMPHOS,0.35343,2013
RICHMOND,TRICHLORFON,91.65491,2013
ROCKLAND,ACEPHATE,5.58102,2013
ROCKLAND,BENSULIDE,54.1625,2013
ROCKLAND,CHLORPYRIFOS,26.512625,2013
ROCKLAND,DICHLORVOS,0.215785,2013
ROCKLAND,DICROTOPHOS,1.1152,2013
ROCKLAND,ISOFENPHOS,6.15,2013
ROCKLAND,PROPETAMPHOS,0.99603,2013
ROCKLAND,TRICHLORFON,234.63538,2013
SARATOGA,AZINPHOS-METHYL,0.04862,2013
SARATOGA,BENSULIDE,3.145,2013
SARATOGA,CHLORPYRIFOS,8.3503149,2013
SARATOGA,DICHLORVOS,0.1302,2013
SARATOGA,PHOSMET,0.035,2013
SARATOGA,PROPETAMPHOS,6.39765,2013
SARATOGA,TRICHLORFON,335.66738,2013
SCHENECTADY,BENSULIDE,41.99,2013
SCHENECTADY,CHLORPYRIFOS,1.586612,2013
SCHENECTADY,DICHLORVOS,0.0037944,2013
SCHENECTADY,PROPETAMPHOS,0.36666,2013
SCHENECTADY,TRICHLORFON,39.00978,2013
SCHOHARIE,GLYPHOSATE,12.91329,2013
SCHUYLER,CHLORPYRIFOS-METHYL,1.41912,2013
SCHUYLER,DICHLORVOS,0.00744,2013
SENECA,CHLORPYRIFOS,3.8165,2013
SENECA,GLYPHOSATE,168.6436,2013
SENECA,PHOSMET,60.2,2013
ST.LAWRENCE,CHLORPYRIFOS,8.978702,2013
ST.LAWRENCE,DICROTOPHOS,0.0082,2013
ST.LAWRENCE,TRICHLORFON,12.4,2013
STEUBEN,ACEPHATE,0.0679,2013
STEUBEN,CHLORPYRIFOS,6.00E-04,2013
STEUBEN,DICHLORVOS,0.1581,2013
STEUBEN,GLYPHOSATE,76.5675,2013
STEUBEN,TEMEPHOS,2.9025,2013
SUFFOLK,ACEPHATE,312.43594,2013
SUFFOLK,AZINPHOS-METHYL,0.634584,2013
SUFFOLK,BENSULIDE,102.38595,2013
SUFFOLK,CHLORPYRIFOS,280.2339725,2013
SUFFOLK,DIAZINON,0.001,2013
SUFFOLK,DICHLORVOS,2.43479,2013
SUFFOLK,DICROTOPHOS,0.1394,2013
SUFFOLK,DIMETHOATE,0.6699,2013
SUFFOLK,DISULFOTON,1.5538,2013
SUFFOLK,GLYPHOSATE,0.8207,2013
SUFFOLK,ISOFENPHOS,9.9015,2013
SUFFOLK,OXYDEMETON-METHYL,0.035,2013
SUFFOLK,PARATHION,0.21811,2013
SUFFOLK,PROPETAMPHOS,0.30429,2013
SUFFOLK,TERBUFOS,7,2013
SUFFOLK,TRICHLORFON,3878.66088,2013
SULLIVAN,ACEPHATE,0.0192,2013
SULLIVAN,CHLORPYRIFOS,2.475474,2013
SULLIVAN,DICHLORVOS,0.33666,2013
SULLIVAN,GLYPHOSATE,1.91025,2013
SULLIVAN,TRICHLORFON,22.506,2013
TIOGA,CHLORPYRIFOS,3.31379,2013
TIOGA,DICHLORVOS,0.00744,2013
TIOGA,GLYPHOSATE,34.87949,2013
TIOGA,TRICHLORFON,2.356,2013
TOMPKINS,ACEPHATE,10.06944,2013
TOMPKINS,CHLORPYRIFOS,4.0972,2013
TOMPKINS,DICHLORVOS,0.02604,2013
TOMPKINS,GLYPHOSATE,243.4375,2013
TOMPKINS,PHOSMET,18.2,2013
ULSTER,ACEPHATE,0.3001,2013
ULSTER,BENSULIDE,1.15,2013
ULSTER,CHLORPYRIFOS,0.01943,2013
ULSTER,DICHLORVOS,0.2139,2013
ULSTER,GLYPHOSATE,8.856,2013
ULSTER,PHOSMET,36.946,2013
ULSTER,TRICHLORFON,3.41,2013
UnreportedCounty,CHLORPYRIFOS,3.00E-04,2013
UnreportedCounty,PROPETAMPHOS,0.00189,2013
UnreportedCounty,TRICHLORFON,0.558,2013
WARREN,ACEPHATE,0.0028,2013
WARREN,BENSULIDE,1.84,2013
WARREN,CHLORPYRIFOS,3.2436,2013
WARREN,PROPETAMPHOS,0.4725,2013
WARREN,TRICHLORFON,41.47663,2013
WASHINGTON,BENSULIDE,2.3,2013
WASHINGTON,CHLORPYRIFOS,0.63027,2013
WASHINGTON,PHOSMET,0.035,2013
WASHINGTON,TRICHLORFON,11.935,2013
WAYNE,ACEPHATE,0.45516,2013
WAYNE,CHLORPYRIFOS,7.372614,2013
WAYNE,GLYPHOSATE,381.61588,2013
WAYNE,PARATHION,4.3,2013
WAYNE,TRICHLORFON,7.18022,2013
WESTCHESTER,ACEPHATE,86.719284,2013
WESTCHESTER,BENSULIDE,56.5846,2013
WESTCHESTER,CHLORPYRIFOS,487.1978822,2013
WESTCHESTER,DICHLORVOS,10.07588,2013
WESTCHESTER,DICROTOPHOS,0.0656,2013
WESTCHESTER,PHOSMET,6.615,2013
WESTCHESTER,PROPETAMPHOS,1.07541,2013
WESTCHESTER,TEMEPHOS,5.25,2013
WESTCHESTER,TRICHLORFON,1307.78185,2013
WYOMING,CHLORPYRIFOS,5.190856,2013
WYOMING,DICHLORVOS,0.03348,2013
WYOMING,GLYPHOSATE,343.08615,2013
YATES,DICHLORVOS,0.00744,2013
